"","genus","species","DBH","wd"
"550","Drypetes","Drypetes standleyi",21.2,0.675
"551","Drypetes","Drypetes standleyi",21.2,0.675
"552","Drypetes","Drypetes standleyi",21.2,0.675
"553","Drypetes","Drypetes standleyi",21.2,0.675
"554","Drypetes","Drypetes standleyi",21.4,0.675
"555","Drypetes","Drypetes standleyi",21.4,0.675
"556","Drypetes","Drypetes standleyi",21.7,0.675
"557","Drypetes","Drypetes standleyi",21.7,0.675
"558","Drypetes","Drypetes standleyi",21.8,0.675
"559","Drypetes","Drypetes standleyi",21.8,0.675
"560","Drypetes","Drypetes standleyi",21.8,0.675
"561","Drypetes","Drypetes standleyi",21.8,0.675
"562","Drypetes","Drypetes standleyi",21.9,0.675
"563","Drypetes","Drypetes standleyi",22,0.675
"564","Drypetes","Drypetes standleyi",22,0.675
"565","Drypetes","Drypetes standleyi",22.3,0.675
"566","Drypetes","Drypetes standleyi",22.4,0.675
"567","Drypetes","Drypetes standleyi",22.5,0.675
"568","Drypetes","Drypetes standleyi",22.8,0.675
"569","Drypetes","Drypetes standleyi",22.9,0.675
"570","Drypetes","Drypetes standleyi",23.2,0.675
"571","Drypetes","Drypetes standleyi",23.5,0.675
"572","Drypetes","Drypetes standleyi",23.5,0.675
"573","Drypetes","Drypetes standleyi",23.6,0.675
"574","Drypetes","Drypetes standleyi",24,0.675
"575","Drypetes","Drypetes standleyi",24.1,0.675
"576","Drypetes","Drypetes standleyi",24.3,0.675
"577","Drypetes","Drypetes standleyi",24.3,0.675
"578","Drypetes","Drypetes standleyi",24.4,0.675
"579","Drypetes","Drypetes standleyi",24.5,0.675
"580","Drypetes","Drypetes standleyi",24.5,0.675
"581","Drypetes","Drypetes standleyi",24.5,0.675
"582","Drypetes","Drypetes standleyi",24.8,0.675
"583","Drypetes","Drypetes standleyi",24.8,0.675
"584","Drypetes","Drypetes standleyi",24.9,0.675
"585","Drypetes","Drypetes standleyi",24.9,0.675
"586","Drypetes","Drypetes standleyi",25,0.675
"587","Drypetes","Drypetes standleyi",25,0.675
"588","Drypetes","Drypetes standleyi",25.1,0.675
"589","Drypetes","Drypetes standleyi",25.6,0.675
"590","Drypetes","Drypetes standleyi",25.8,0.675
"591","Drypetes","Drypetes standleyi",25.8,0.675
"592","Drypetes","Drypetes standleyi",25.8,0.675
"593","Drypetes","Drypetes standleyi",26,0.675
"594","Drypetes","Drypetes standleyi",26,0.675
"595","Drypetes","Drypetes standleyi",26.2,0.675
"596","Drypetes","Drypetes standleyi",26.4,0.675
"597","Drypetes","Drypetes standleyi",26.6,0.675
"598","Drypetes","Drypetes standleyi",26.8,0.675
"599","Drypetes","Drypetes standleyi",26.8,0.675
"600","Drypetes","Drypetes standleyi",27,0.675
"601","Drypetes","Drypetes standleyi",27,0.675
"602","Drypetes","Drypetes standleyi",27.3,0.675
"603","Drypetes","Drypetes standleyi",27.7,0.675
"604","Drypetes","Drypetes standleyi",27.7,0.675
"605","Drypetes","Drypetes standleyi",27.8,0.675
"606","Drypetes","Drypetes standleyi",27.9,0.675
"607","Drypetes","Drypetes standleyi",28.1,0.675
"608","Drypetes","Drypetes standleyi",28.7,0.675
"609","Drypetes","Drypetes standleyi",28.7,0.675
"610","Drypetes","Drypetes standleyi",28.7,0.675
"611","Drypetes","Drypetes standleyi",28.8,0.675
"612","Drypetes","Drypetes standleyi",28.8,0.675
"613","Drypetes","Drypetes standleyi",28.9,0.675
"614","Drypetes","Drypetes standleyi",29,0.675
"615","Drypetes","Drypetes standleyi",29.3,0.675
"616","Drypetes","Drypetes standleyi",29.6,0.675
"617","Drypetes","Drypetes standleyi",29.7,0.675
"618","Drypetes","Drypetes standleyi",29.7,0.675
"619","Drypetes","Drypetes standleyi",29.7,0.675
"620","Drypetes","Drypetes standleyi",29.8,0.675
"621","Drypetes","Drypetes standleyi",29.8,0.675
"622","Drypetes","Drypetes standleyi",30,0.675
"623","Drypetes","Drypetes standleyi",30.2,0.675
"624","Drypetes","Drypetes standleyi",30.2,0.675
"625","Drypetes","Drypetes standleyi",31.6,0.675
"626","Drypetes","Drypetes standleyi",31.6,0.675
"627","Drypetes","Drypetes standleyi",31.7,0.675
"628","Drypetes","Drypetes standleyi",31.8,0.675
"629","Drypetes","Drypetes standleyi",32,0.675
"630","Drypetes","Drypetes standleyi",32.2,0.675
"631","Drypetes","Drypetes standleyi",34.6,0.675
"632","Drypetes","Drypetes standleyi",36,0.675
"633","Drypetes","Drypetes standleyi",37.3,0.675
"634","Drypetes","Drypetes standleyi",37.6,0.675
"635","Drypetes","Drypetes standleyi",38.2,0.675
"636","Drypetes","Drypetes standleyi",39.4,0.675
"637","Drypetes","Drypetes standleyi",39.6,0.675
"638","Drypetes","Drypetes standleyi",39.8,0.675
"639","Drypetes","Drypetes standleyi",41,0.675
"640","Drypetes","Drypetes standleyi",41.6,0.675
"641","Drypetes","Drypetes standleyi",41.9,0.675
"642","Drypetes","Drypetes standleyi",42.3,0.675
"643","Drypetes","Drypetes standleyi",43,0.675
"644","Drypetes","Drypetes standleyi",43.4,0.675
"645","Drypetes","Drypetes standleyi",43.8,0.675
"646","Drypetes","Drypetes standleyi",45.3,0.675
"647","Drypetes","Drypetes standleyi",45.8,0.675
"648","Drypetes","Drypetes standleyi",45.8,0.675
"649","Drypetes","Drypetes standleyi",48.2,0.675
"650","Drypetes","Drypetes standleyi",50.4,0.675
"651","Drypetes","Drypetes standleyi",50.4,0.675
"652","Drypetes","Drypetes standleyi",55.7,0.675
"653","Drypetes","Drypetes standleyi",61.8,0.675
"654","Drypetes","Drypetes standleyi",65,0.675
"655","Inga","Inga sapindoides",20,0.578
"656","Inga","Inga sapindoides",21.9,0.578
"657","Inga","Inga sapindoides",22.4,0.578
"658","Inga","Inga sapindoides",22.7,0.578
"659","Inga","Inga sapindoides",23.7,0.578
"660","Inga","Inga sapindoides",24.2,0.578
"661","Inga","Inga sapindoides",24.6,0.578
"662","Inga","Inga sapindoides",24.7,0.578
"663","Inga","Inga sapindoides",24.8,0.578
"664","Inga","Inga sapindoides",25.2,0.578
"665","Inga","Inga sapindoides",25.5,0.578
"666","Inga","Inga sapindoides",25.5,0.578
"667","Inga","Inga sapindoides",25.7,0.578
"668","Inga","Inga sapindoides",26.3,0.578
"669","Inga","Inga sapindoides",30.4,0.578
"670","Inga","Inga sapindoides",31.7,0.578
"671","Poulsenia","Poulsenia armata",20,0.35
"672","Poulsenia","Poulsenia armata",20,0.35
"673","Poulsenia","Poulsenia armata",20,0.35
"674","Poulsenia","Poulsenia armata",20.2,0.35
"675","Poulsenia","Poulsenia armata",20.3,0.35
"676","Poulsenia","Poulsenia armata",20.5,0.35
"677","Poulsenia","Poulsenia armata",20.7,0.35
"678","Poulsenia","Poulsenia armata",20.7,0.35
"679","Poulsenia","Poulsenia armata",20.8,0.35
"680","Poulsenia","Poulsenia armata",20.9,0.35
"681","Poulsenia","Poulsenia armata",21.1,0.35
"682","Poulsenia","Poulsenia armata",21.2,0.35
"683","Poulsenia","Poulsenia armata",21.3,0.35
"684","Poulsenia","Poulsenia armata",21.3,0.35
"685","Poulsenia","Poulsenia armata",21.4,0.35
"686","Poulsenia","Poulsenia armata",21.4,0.35
"687","Poulsenia","Poulsenia armata",21.5,0.35
"688","Poulsenia","Poulsenia armata",21.5,0.35
"689","Poulsenia","Poulsenia armata",21.9,0.35
"690","Poulsenia","Poulsenia armata",21.9,0.35
"691","Poulsenia","Poulsenia armata",22.1,0.35
"692","Poulsenia","Poulsenia armata",22.2,0.35
"693","Poulsenia","Poulsenia armata",22.3,0.35
"694","Poulsenia","Poulsenia armata",22.4,0.35
"695","Poulsenia","Poulsenia armata",22.5,0.35
"696","Poulsenia","Poulsenia armata",22.5,0.35
"697","Poulsenia","Poulsenia armata",22.6,0.35
"698","Poulsenia","Poulsenia armata",22.7,0.35
"699","Poulsenia","Poulsenia armata",22.8,0.35
"700","Poulsenia","Poulsenia armata",22.9,0.35
"701","Poulsenia","Poulsenia armata",23,0.35
"702","Poulsenia","Poulsenia armata",23.1,0.35
"703","Poulsenia","Poulsenia armata",23.2,0.35
"704","Poulsenia","Poulsenia armata",23.3,0.35
"705","Poulsenia","Poulsenia armata",23.4,0.35
"706","Poulsenia","Poulsenia armata",23.4,0.35
"707","Poulsenia","Poulsenia armata",23.5,0.35
"708","Poulsenia","Poulsenia armata",23.5,0.35
"709","Poulsenia","Poulsenia armata",23.5,0.35
"710","Poulsenia","Poulsenia armata",23.5,0.35
"711","Poulsenia","Poulsenia armata",24.2,0.35
"712","Poulsenia","Poulsenia armata",24.2,0.35
"713","Poulsenia","Poulsenia armata",24.5,0.35
"714","Poulsenia","Poulsenia armata",24.6,0.35
"715","Poulsenia","Poulsenia armata",24.8,0.35
"716","Poulsenia","Poulsenia armata",25.1,0.35
"717","Poulsenia","Poulsenia armata",25.2,0.35
"718","Poulsenia","Poulsenia armata",25.3,0.35
"719","Poulsenia","Poulsenia armata",25.8,0.35
"720","Poulsenia","Poulsenia armata",26.2,0.35
"721","Poulsenia","Poulsenia armata",26.3,0.35
"722","Poulsenia","Poulsenia armata",26.5,0.35
"723","Poulsenia","Poulsenia armata",27.1,0.35
"724","Poulsenia","Poulsenia armata",27.2,0.35
"725","Poulsenia","Poulsenia armata",27.2,0.35
"726","Poulsenia","Poulsenia armata",27.9,0.35
"727","Poulsenia","Poulsenia armata",28,0.35
"728","Poulsenia","Poulsenia armata",28.4,0.35
"729","Poulsenia","Poulsenia armata",28.4,0.35
"730","Poulsenia","Poulsenia armata",28.5,0.35
"731","Poulsenia","Poulsenia armata",28.5,0.35
"732","Poulsenia","Poulsenia armata",29.4,0.35
"733","Poulsenia","Poulsenia armata",29.5,0.35
"734","Poulsenia","Poulsenia armata",30,0.35
"735","Poulsenia","Poulsenia armata",30.4,0.35
"736","Poulsenia","Poulsenia armata",30.9,0.35
"737","Poulsenia","Poulsenia armata",31.2,0.35
"738","Poulsenia","Poulsenia armata",32.3,0.35
"739","Poulsenia","Poulsenia armata",32.6,0.35
"740","Poulsenia","Poulsenia armata",33.7,0.35
"741","Poulsenia","Poulsenia armata",33.8,0.35
"742","Poulsenia","Poulsenia armata",33.8,0.35
"743","Poulsenia","Poulsenia armata",34.6,0.35
"744","Poulsenia","Poulsenia armata",35,0.35
"745","Poulsenia","Poulsenia armata",35.4,0.35
"746","Poulsenia","Poulsenia armata",35.4,0.35
"747","Poulsenia","Poulsenia armata",35.7,0.35
"748","Poulsenia","Poulsenia armata",36.3,0.35
"749","Poulsenia","Poulsenia armata",36.7,0.35
"750","Poulsenia","Poulsenia armata",37.2,0.35
"751","Poulsenia","Poulsenia armata",37.5,0.35
"752","Poulsenia","Poulsenia armata",37.6,0.35
"753","Poulsenia","Poulsenia armata",37.7,0.35
"754","Poulsenia","Poulsenia armata",39.1,0.35
"755","Poulsenia","Poulsenia armata",39.3,0.35
"756","Poulsenia","Poulsenia armata",39.3,0.35
"757","Poulsenia","Poulsenia armata",40.2,0.35
"758","Poulsenia","Poulsenia armata",40.3,0.35
"759","Poulsenia","Poulsenia armata",41,0.35
"760","Poulsenia","Poulsenia armata",42.2,0.35
"761","Poulsenia","Poulsenia armata",43,0.35
"762","Poulsenia","Poulsenia armata",45.5,0.35
"763","Poulsenia","Poulsenia armata",46.2,0.35
"764","Poulsenia","Poulsenia armata",47,0.35
"765","Poulsenia","Poulsenia armata",47.5,0.35
"766","Poulsenia","Poulsenia armata",48.8,0.35
"767","Poulsenia","Poulsenia armata",49.1,0.35
"768","Poulsenia","Poulsenia armata",49.5,0.35
"769","Poulsenia","Poulsenia armata",49.5,0.35
"770","Poulsenia","Poulsenia armata",51,0.35
"771","Poulsenia","Poulsenia armata",54,0.35
"772","Poulsenia","Poulsenia armata",54,0.35
"773","Poulsenia","Poulsenia armata",56.8,0.35
"774","Poulsenia","Poulsenia armata",57,0.35
"775","Poulsenia","Poulsenia armata",61.1,0.35
"776","Poulsenia","Poulsenia armata",63.3,0.35
"777","Poulsenia","Poulsenia armata",63.5,0.35
"778","Poulsenia","Poulsenia armata",63.6,0.35
"779","Poulsenia","Poulsenia armata",67,0.35
"780","Poulsenia","Poulsenia armata",79.5,0.35
"781","Poulsenia","Poulsenia armata",82,0.35
"782","Poulsenia","Poulsenia armata",86.4,0.35
"783","Poulsenia","Poulsenia armata",94.5,0.35
"784","Poulsenia","Poulsenia armata",95.4,0.35
"785","Poulsenia","Poulsenia armata",102.1,0.35
"786","Faramea","Faramea occidentalis",20,0.585
"787","Faramea","Faramea occidentalis",20,0.585
"788","Faramea","Faramea occidentalis",20.4,0.585
"789","Faramea","Faramea occidentalis",20.5,0.585
"790","Faramea","Faramea occidentalis",21.3,0.585
"791","Faramea","Faramea occidentalis",21.5,0.585
"792","Faramea","Faramea occidentalis",21.5,0.585
"793","Faramea","Faramea occidentalis",21.6,0.585
"794","Faramea","Faramea occidentalis",21.6,0.585
"795","Faramea","Faramea occidentalis",22,0.585
"796","Faramea","Faramea occidentalis",22,0.585
"797","Faramea","Faramea occidentalis",22.4,0.585
"798","Faramea","Faramea occidentalis",22.9,0.585
"799","Faramea","Faramea occidentalis",23.3,0.585
"800","Heisteria","Heisteria concinna",20,0.64
"801","Heisteria","Heisteria concinna",20,0.64
"802","Heisteria","Heisteria concinna",20,0.64
"803","Heisteria","Heisteria concinna",20,0.64
"804","Heisteria","Heisteria concinna",20,0.64
"805","Heisteria","Heisteria concinna",20.2,0.64
"806","Heisteria","Heisteria concinna",20.2,0.64
"807","Heisteria","Heisteria concinna",20.2,0.64
"808","Heisteria","Heisteria concinna",20.2,0.64
"809","Heisteria","Heisteria concinna",20.3,0.64
"810","Heisteria","Heisteria concinna",20.3,0.64
"811","Heisteria","Heisteria concinna",20.3,0.64
"812","Heisteria","Heisteria concinna",20.4,0.64
"813","Heisteria","Heisteria concinna",20.5,0.64
"814","Heisteria","Heisteria concinna",20.5,0.64
"815","Heisteria","Heisteria concinna",20.5,0.64
"816","Heisteria","Heisteria concinna",20.6,0.64
"817","Heisteria","Heisteria concinna",20.8,0.64
"818","Heisteria","Heisteria concinna",21,0.64
"819","Heisteria","Heisteria concinna",21.1,0.64
"820","Heisteria","Heisteria concinna",21.2,0.64
"821","Heisteria","Heisteria concinna",21.3,0.64
"822","Heisteria","Heisteria concinna",21.3,0.64
"823","Heisteria","Heisteria concinna",21.4,0.64
"824","Heisteria","Heisteria concinna",21.5,0.64
"825","Heisteria","Heisteria concinna",21.6,0.64
"826","Heisteria","Heisteria concinna",21.6,0.64
"827","Heisteria","Heisteria concinna",21.7,0.64
"828","Heisteria","Heisteria concinna",21.7,0.64
"829","Heisteria","Heisteria concinna",21.9,0.64
"830","Heisteria","Heisteria concinna",21.9,0.64
"831","Heisteria","Heisteria concinna",22,0.64
"832","Heisteria","Heisteria concinna",22.1,0.64
"833","Heisteria","Heisteria concinna",22.3,0.64
"834","Heisteria","Heisteria concinna",22.3,0.64
"835","Heisteria","Heisteria concinna",22.5,0.64
"836","Heisteria","Heisteria concinna",22.5,0.64
"837","Heisteria","Heisteria concinna",22.6,0.64
"838","Heisteria","Heisteria concinna",22.8,0.64
"839","Heisteria","Heisteria concinna",23,0.64
"840","Heisteria","Heisteria concinna",23,0.64
"841","Heisteria","Heisteria concinna",23.1,0.64
"842","Heisteria","Heisteria concinna",23.2,0.64
"843","Heisteria","Heisteria concinna",23.2,0.64
"844","Heisteria","Heisteria concinna",23.5,0.64
"845","Heisteria","Heisteria concinna",23.9,0.64
"846","Heisteria","Heisteria concinna",24,0.64
"847","Heisteria","Heisteria concinna",24,0.64
"848","Heisteria","Heisteria concinna",24.3,0.64
"849","Heisteria","Heisteria concinna",24.4,0.64
"850","Heisteria","Heisteria concinna",24.4,0.64
"851","Heisteria","Heisteria concinna",24.8,0.64
"852","Heisteria","Heisteria concinna",24.9,0.64
"853","Heisteria","Heisteria concinna",25.2,0.64
"854","Heisteria","Heisteria concinna",25.4,0.64
"855","Heisteria","Heisteria concinna",25.5,0.64
"856","Heisteria","Heisteria concinna",25.6,0.64
"857","Heisteria","Heisteria concinna",25.6,0.64
"858","Heisteria","Heisteria concinna",25.7,0.64
"859","Heisteria","Heisteria concinna",26,0.64
"860","Heisteria","Heisteria concinna",26,0.64
"861","Heisteria","Heisteria concinna",26.1,0.64
"862","Heisteria","Heisteria concinna",26.4,0.64
"863","Heisteria","Heisteria concinna",26.5,0.64
"864","Heisteria","Heisteria concinna",26.6,0.64
"865","Heisteria","Heisteria concinna",26.6,0.64
"866","Heisteria","Heisteria concinna",26.7,0.64
"867","Heisteria","Heisteria concinna",26.8,0.64
"868","Heisteria","Heisteria concinna",27.3,0.64
"869","Heisteria","Heisteria concinna",27.5,0.64
"870","Heisteria","Heisteria concinna",27.6,0.64
"871","Heisteria","Heisteria concinna",27.7,0.64
"872","Heisteria","Heisteria concinna",28.3,0.64
"873","Heisteria","Heisteria concinna",28.3,0.64
"874","Heisteria","Heisteria concinna",28.9,0.64
"875","Heisteria","Heisteria concinna",29,0.64
"876","Heisteria","Heisteria concinna",29,0.64
"877","Heisteria","Heisteria concinna",29.1,0.64
"878","Heisteria","Heisteria concinna",29.3,0.64
"879","Heisteria","Heisteria concinna",29.4,0.64
"880","Heisteria","Heisteria concinna",29.6,0.64
"881","Heisteria","Heisteria concinna",29.6,0.64
"882","Heisteria","Heisteria concinna",29.7,0.64
"883","Heisteria","Heisteria concinna",29.8,0.64
"884","Heisteria","Heisteria concinna",30.4,0.64
"885","Heisteria","Heisteria concinna",30.4,0.64
"886","Heisteria","Heisteria concinna",30.5,0.64
"887","Heisteria","Heisteria concinna",30.8,0.64
"888","Heisteria","Heisteria concinna",31,0.64
"889","Heisteria","Heisteria concinna",31,0.64
"890","Heisteria","Heisteria concinna",31.2,0.64
"891","Heisteria","Heisteria concinna",31.4,0.64
"892","Heisteria","Heisteria concinna",31.7,0.64
"893","Heisteria","Heisteria concinna",32.7,0.64
"894","Heisteria","Heisteria concinna",32.8,0.64
"895","Heisteria","Heisteria concinna",33.3,0.64
"896","Heisteria","Heisteria concinna",33.5,0.64
"897","Heisteria","Heisteria concinna",33.6,0.64
"898","Heisteria","Heisteria concinna",33.8,0.64
"899","Heisteria","Heisteria concinna",33.8,0.64
"900","Heisteria","Heisteria concinna",34,0.64
"901","Heisteria","Heisteria concinna",34.1,0.64
"902","Heisteria","Heisteria concinna",36.4,0.64
"903","Heisteria","Heisteria concinna",37.4,0.64
"904","Heisteria","Heisteria concinna",38.5,0.64
"905","Heisteria","Heisteria concinna",38.9,0.64
"906","Heisteria","Heisteria concinna",40,0.64
"907","Pterocarpus","Pterocarpus rohrii",20,0.545666666666667
"908","Pterocarpus","Pterocarpus rohrii",22.7,0.545666666666667
"909","Pterocarpus","Pterocarpus rohrii",59.3,0.545666666666667
"910","Virola","Virola sebifera",20,0.445
"911","Virola","Virola sebifera",20,0.445
"912","Virola","Virola sebifera",20,0.445
"913","Virola","Virola sebifera",20.1,0.445
"914","Virola","Virola sebifera",20.1,0.445
"915","Virola","Virola sebifera",20.1,0.445
"916","Virola","Virola sebifera",20.2,0.445
"917","Virola","Virola sebifera",20.2,0.445
"918","Virola","Virola sebifera",20.3,0.445
"919","Virola","Virola sebifera",20.3,0.445
"920","Virola","Virola sebifera",20.5,0.445
"921","Virola","Virola sebifera",20.5,0.445
"922","Virola","Virola sebifera",20.5,0.445
"923","Virola","Virola sebifera",20.6,0.445
"924","Virola","Virola sebifera",20.7,0.445
"925","Virola","Virola sebifera",20.7,0.445
"926","Virola","Virola sebifera",20.7,0.445
"927","Virola","Virola sebifera",20.8,0.445
"928","Virola","Virola sebifera",20.9,0.445
"929","Virola","Virola sebifera",21,0.445
"930","Virola","Virola sebifera",21,0.445
"931","Virola","Virola sebifera",21,0.445
"932","Virola","Virola sebifera",21,0.445
"933","Virola","Virola sebifera",21,0.445
"934","Virola","Virola sebifera",21.2,0.445
"935","Virola","Virola sebifera",21.2,0.445
"936","Virola","Virola sebifera",21.2,0.445
"937","Virola","Virola sebifera",21.2,0.445
